id,_Personne__id_personne,_Personne__sex,_Personne__nom,_Personne__prenom,_Personne__date_naissance,_Personne__nationalite,_Personne__pays,_Personne__taille,_Personne__poids,_Personne__statut,_Personne__id_csv,_Competiteur__surnom,_Competiteur__sport_pratique,_Competiteur__numero_maillot,_Competiteur__poste_principal,_Competiteur__nombre_medailles
10253,10253,,Okazaki,Shinji,1986-04-16,,,175.0,76.2,{},20694.0,,3,,,0
10254,10254,,Ono,Shinji,1979-09-27,,,175.0,73.9,{},30776.0,,3,,,0
10255,10255,,Yeini,Shiran,1986-12-08,,,178.0,71.2,{},174364.0,,3,,,0
10256,10256,,Gashi,Shkelzen,1988-07-15,,,183.0,74.8,{},41726.0,,3,,,0
10257,10257,,Metaj,Shkodran,1988-02-05,,,180.0,72.1,{},110146.0,,3,,,0
10258,10258,,Mustafi,Shkodran,1992-04-17,,,183.0,82.1,{},184999.0,,3,,,0
10259,10259,,Arbeitman,Shlomi,1985-05-14,,,183.0,79.8,{},26260.0,,3,,,0
10260,10260,,Ameobi,Shola,1981-10-12,,,190.0,94.8,{},24225.0,,3,,,0
10261,10261,,Hasani,Shpetim,1982-08-01,,,183.0,78.0,{},40454.0,,3,,,0
10262,10262,,Nakamura,Shunsuke,1978-06-24,,,178.0,67.1,{},30851.0,,3,,,0
10263,10263,,Bamba,Siaka,1989-08-24,,,175.0,72.1,{},185918.0,,3,,,0
10264,10264,,Tiene,Siaka,1982-02-22,,,178.0,73.0,{},25525.0,,3,,,0
10265,10265,,Ben Youssef,Siam,1989-03-31,,,188.0,82.1,{},303345.0,,3,,,0
10266,10266,,Pa Gaxa,Siboniso,1984-04-06,,,178.0,74.8,{},174546.0,,3,,,0
10267,10267,,Yaya Keita,Sidi,1985-03-02,,,180.0,83.0,{},33929.0,,3,,,0
10268,10268,,,Sidnei,1989-06-23,,,185.0,82.1,{},121872.0,,3,,,0
10269,10269,,,Sidnei,1986-11-02,,,175.0,71.2,{},164367.0,,3,,,0
10270,10270,,Govou,Sidney,1979-07-27,,,178.0,77.1,{},160370.0,,3,,,0
10271,10271,,Sam,Sidney,1988-01-31,,,175.0,71.2,{},71560.0,,3,,,0
10272,10272,,Schmeltz,Sidney,1989-06-08,,,178.0,72.1,{},170442.0,,3,,,0
10273,10273,,Kone,Sidy,1992-06-06,,,185.0,73.0,{},279185.0,,3,,,0
10274,10274,,Blondelle,Siebe,1986-04-02,,,185.0,83.0,{},26606.0,,3,,,0
10275,10275,,Schrijvers,Siebe,1996-07-18,,,180.0,60.8,{},354494.0,,3,,,0
10276,10276,,de Jong,Siem,1989-01-28,,,185.0,79.8,{},103899.0,,3,,,0
10277,10277,,Diarra,Sigamary,1984-01-01,,,175.0,73.9,{},26364.0,,3,,,0
10278,10278,,Bandjar,Sigourney,1984-08-18,,,175.0,78.0,{},37171.0,,3,,,0
10279,10279,,de Souza Eudis,Silva,1983-08-05,,,178.0,72.1,{},43097.0,,3,,,0
10280,10280,,Laionel,Silva,1986-04-27,,,173.0,64.9,{},96965.0,,3,,,0
10281,10281,,,Silva,1984-08-26,,,188.0,78.0,{},19531.0,,3,,,0
10282,10282,,Aegerter,Silvan,1980-05-05,,,180.0,73.0,{},25806.0,,3,,,0
10283,10283,,Hefti,Silvan,1997-10-25,,,183.0,78.0,{},678384.0,,3,,,0
10284,10284,,Widmer,Silvan,1993-03-05,,,183.0,81.2,{},275034.0,,3,,,0
10285,10285,,Varela,Silvestre,1985-02-02,,,178.0,78.9,{},40187.0,,3,,,0
10286,10286,,Proto,Silvio,1983-05-23,,,185.0,77.1,{},38391.0,,3,,,0
10287,10287,,Rodic,Silvio,1987-07-25,,,198.0,93.9,{},114270.0,,3,,,0
10288,10288,,Romero,Silvio,1988-07-22,,,175.0,86.2,{},213106.0,,3,,,0
10289,10289,,,Silvio,1987-09-28,,,178.0,72.1,{},150081.0,,3,,,0
10290,10290,,,Simao,1988-07-23,,,178.0,76.2,{},105351.0,,3,,,0
10291,10291,,,Simao,1979-10-31,,,170.0,64.0,{},30663.0,,3,,,0
10292,10292,,Vrsaljko,Sime,1992-01-01,,,183.0,76.2,{},178120.0,,3,,,0
10293,10293,,Jackson,Simeon,1987-03-28,,,173.0,72.1,{},24693.0,,3,,,0
10294,10294,,Nwankwo,Simmy,1992-05-07,,,196.0,79.8,{},281993.0,,3,,,0
10295,10295,,Church,Simon,1988-12-01,,,183.0,83.0,{},105022.0,,3,,,0
10296,10296,,Cziommer,Simon,1980-11-06,,,175.0,72.1,{},25259.0,,3,,,0
10297,10297,,Davies,Simon,1979-10-23,,,178.0,76.2,{},24020.0,,3,,,0
10298,10298,,Diedhiou,Simon,1991-07-01,,,180.0,78.9,{},627547.0,,3,,,0
10299,10299,,Falette,Simon,1992-02-19,,,183.0,88.9,{},298163.0,,3,,,0
10300,10300,,Ferry,Simon,1988-01-11,,,175.0,69.9,{},32450.0,,3,,,0
10301,10301,,Ford,Simon,1981-11-17,,,185.0,78.9,{},32700.0,,3,,,0
10302,10302,,Francis,Simon,1985-02-16,,,190.0,88.9,{},35515.0,,3,,,0
10303,10303,,Gustafson,Simon,1995-01-02,,,185.0,73.9,{},438572.0,,3,,,0
10304,10304,,Jentzsch,Simon,1976-05-04,,,196.0,97.1,{},27503.0,,3,,,0
10305,10305,,King,Simon,1983-04-11,,,183.0,78.9,{},24040.0,,3,,,0
10306,10306,,Kjaer,Simon,1989-03-26,,,188.0,89.8,{},35112.0,,3,,,0
10307,10307,,Laner,Simon,1984-01-28,,,183.0,74.8,{},42583.0,,3,,,0
10308,10308,,Lappin,Simon,1983-01-25,,,180.0,59.9,{},32973.0,,3,,,0
10309,10309,,Mensing,Simon,1982-06-27,,,183.0,69.9,{},32956.0,,3,,,0
10310,10310,,Mignolet,Simon,1988-08-06,,,193.0,87.1,{},37868.0,,3,,,0
10311,10311,,Murray,Simon,1992-03-15,,,183.0,74.8,{},244035.0,,3,,,0
10312,10312,,Poulsen,Simon,1984-10-07,,,183.0,76.2,{},26797.0,,3,,,0
10313,10313,,Pouplin,Simon,1985-05-28,,,188.0,78.0,{},26335.0,,3,,,0
10314,10314,,Ramsden,Simon,1981-12-17,,,183.0,78.9,{},24275.0,,3,,,0
10315,10315,,Rolfes,Simon,1982-01-21,,,190.0,83.0,{},27429.0,,3,,,0
10316,10316,,Thern,Simon,1992-09-18,,,180.0,76.2,{},255221.0,,3,,,0
10317,10317,,Tibbling,Simon,1994-09-07,,,173.0,76.2,{},293722.0,,3,,,0
10318,10318,,van Zeelst,Simon,1994-02-23,,,185.0,69.9,{},438320.0,,3,,,0
10319,10319,,Vukcevic,Simon,1986-01-29,,,180.0,81.2,{},16218.0,,3,,,0
10320,10320,,Zenke,Simon,1988-12-24,,,178.0,84.8,{},94329.0,,3,,,0
10321,10321,,Zoller,Simon,1991-06-26,,,178.0,69.9,{},238438.0,,3,,,0
10322,10322,,Barone,Simone,1978-04-03,,,180.0,77.1,{},35641.0,,3,,,0
10323,10323,,Benedetti,Simone,1992-04-03,,,190.0,79.8,{},111818.0,,3,,,0
10324,10324,,Bentivoglio,Simone,1985-05-29,,,183.0,74.8,{},42003.0,,3,,,0
10325,10325,,Colombi,Simone,1991-07-01,,,188.0,83.0,{},128803.0,,3,,,0
10326,10326,,Dallamano,Simone,1983-11-25,,,180.0,68.0,{},41654.0,,3,,,0
10327,10327,,Farelli,Simone,1983-02-19,,,185.0,78.0,{},22305.0,,3,,,0
10328,10328,,Grippo,Simone,1988-12-12,,,188.0,82.1,{},41621.0,,3,,,0
10329,10329,,Loria,Simone,1976-10-28,,,185.0,83.0,{},39206.0,,3,,,0
10330,10330,,Missiroli,Simone,1986-05-23,,,190.0,77.1,{},27685.0,,3,,,0
10331,10331,,Padoin,Simone,1984-03-18,,,178.0,78.0,{},42645.0,,3,,,0
10332,10332,,Pasa,Simone,1994-01-21,,,185.0,78.0,{},362114.0,,3,,,0
10333,10333,,Pepe,Simone,1983-08-03,,,175.0,78.9,{},39232.0,,3,,,0
10334,10334,,Perrotta,Simone,1977-09-17,,,178.0,72.1,{},30747.0,,3,,,0
10335,10335,,Pesce,Simone,1982-07-01,,,173.0,69.9,{},37522.0,,3,,,0
10336,10336,,Rapp,Simone,1992-10-01,,,193.0,83.0,{},232110.0,,3,,,0
10337,10337,,Romagnoli,Simone,1990-02-09,,,193.0,84.8,{},111739.0,,3,,,0
10338,10338,,Scuffet,Simone,1996-05-31,,,188.0,74.8,{},423223.0,,3,,,0
10339,10339,,Sini,Simone,1992-04-19,,,183.0,74.8,{},213341.0,,3,,,0
10340,10340,,Tiribocchi,Simone,1978-01-03,,,180.0,84.8,{},24456.0,,3,,,0
10341,10341,,Verdi,Simone,1992-07-12,,,170.0,62.1,{},187360.0,,3,,,0
10342,10342,,Vergassola,Simone,1976-01-24,,,175.0,69.9,{},24854.0,,3,,,0
10343,10343,,Zaza,Simone,1991-06-25,,,185.0,83.0,{},166595.0,,3,,,0
10344,10344,,Bolat,Sinan,1988-09-03,,,190.0,78.9,{},38797.0,,3,,,0
10345,10345,,Bytyqi,Sinan,1995-01-05,,,185.0,82.1,{},585351.0,,3,,,0
10346,10346,,Kaloglu,Sinan,1981-06-01,,,188.0,81.2,{},96209.0,,3,,,0
10347,10347,,Andjelkovic,Sinisa,1986-02-13,,,185.0,79.8,{},139806.0,,3,,,0
10348,10348,,De Olivera Luciano,Siqueira,1975-12-03,,,180.0,76.2,{},24436.0,,3,,,0
10349,10349,,,Sisi,1986-04-22,,,168.0,64.9,{},75398.0,,3,,,0
10350,10350,,Overgoor,Sjoerd,1986-09-06,,,180.0,73.0,{},110135.0,,3,,,0
10351,10351,,Verdellen,Sjors,1981-11-29,,,183.0,83.0,{},45890.0,,3,,,0
10352,10352,,Peszko,Slawomir,1985-02-19,,,173.0,69.9,{},13428.0,,3,,,0
10353,10353,,"Szeliga,26",Slawomir,1982-07-17,,,180.0,71.2,{},69599.0,,3,,,0
10354,10354,,Sissoko,Slimane,1991-03-02,,,190.0,78.9,{},361793.0,,3,,,0
10355,10355,,Privat,Sloan,1989-07-24,,,185.0,83.0,{},109280.0,,3,,,0
10356,10356,,Medojevic,Slobodan,1990-11-02,,,183.0,77.1,{},119838.0,,3,,,0
10357,10357,,Rajkovic,Slobodan,1989-02-03,,,190.0,88.0,{},93064.0,,3,,,0
10358,10358,,Bordignon Arghus,Soares,1988-01-19,,,188.0,83.0,{},273564.0,,3,,,0
10359,10359,,Larsen,Soeren,1981-09-06,,,193.0,89.8,{},25336.0,,3,,,0
10360,10360,,Rieks,Soeren,1987-04-07,,,185.0,74.8,{},31568.0,,3,,,0
10361,10361,,Akouili,Sofian,1989-02-28,,,185.0,81.2,{},179175.0,,3,,,0
10362,10362,,Bidaoui,Sofian,1990-04-02,,,168.0,63.0,{},178488.0,,3,,,0
10363,10363,,Chahed,Sofian,1983-04-18,,,178.0,73.0,{},27330.0,,3,,,0
10364,10364,,Boufal,Sofiane,1993-09-17,,,170.0,59.9,{},365672.0,,3,,,0
10365,10365,,Feghouli,Sofiane,1989-12-26,,,178.0,74.8,{},93480.0,,3,,,0
10366,10366,,Hanni,Sofiane,1990-12-29,,,178.0,73.0,{},173957.0,,3,,,0
10367,10367,,Amrabat,Sofyan,1996-08-21,,,188.0,76.2,{},593116.0,,3,,,0
10368,10368,,Papastathopoulos,Sokratis,1988-06-09,,,185.0,84.8,{},39455.0,,3,,,0
10369,10369,,Campbell,Sol,1974-09-18,,,188.0,86.2,{},34418.0,,3,,,0
10370,10370,,,Somalia,1988-09-28,,,180.0,74.8,{},292978.0,,3,,,0
10371,10371,,Tchoyi,Somen,1983-03-29,,,190.0,88.0,{},33790.0,,3,,,0
10372,10372,,Aluko,Sone,1989-02-19,,,173.0,74.8,{},23839.0,,3,,,0
10373,10373,,Kittel,Sonny,1993-01-06,,,178.0,73.0,{},212814.0,,3,,,0
10374,10374,,Stevens,Sonny,1992-06-22,,,193.0,87.1,{},212147.0,,3,,,0
10375,10375,,Kyrgiakos,Sotirios,1979-07-23,,,193.0,88.0,{},39032.0,,3,,,0
10376,10376,,Ninis,Sotiris,1990-04-03,,,173.0,69.9,{},58485.0,,3,,,0
10377,10377,,Meite,Souahilo,1994-03-17,,,188.0,79.8,{},279477.0,,3,,,0
10378,10378,,El Hassnaoui,Soufian,1989-10-28,,,183.0,78.9,{},150203.0,,3,,,0
10379,10379,,Dadda,Soufiane,1990-06-18,,,173.0,67.1,{},143939.0,,3,,,0
10380,10380,,Adama Diamoutene,Souleymane,1983-01-03,,,183.0,79.8,{},27565.0,,3,,,0
10381,10381,,Baba Diomande,Souleymane,1992-01-21,,,168.0,60.8,{},466260.0,,3,,,0
10382,10382,,Bamba,Souleymane,1985-01-13,,,190.0,86.2,{},34654.0,,3,,,0
10383,10383,,Camara,Souleymane,1982-12-22,,,175.0,74.8,{},41124.0,,3,,,0
10384,10384,,Diawara,Souleymane,1978-12-24,,,188.0,88.0,{},38703.0,,3,,,0
10385,10385,,Doukara,Souleymane,1991-09-29,,,185.0,84.8,{},362110.0,,3,,,0
10386,10386,,,Sousa,1996-05-15,,,173.0,62.1,{},620765.0,,3,,,0
10387,10387,,,Souza,1989-02-11,,,188.0,79.8,{},128795.0,,3,,,0
10388,10388,,Baljak,Srdjan,1978-11-25,,,178.0,78.0,{},97737.0,,3,,,0
10389,10389,,Blazic,Srdjan,1982-11-26,,,198.0,93.0,{},111025.0,,3,,,0
10390,10390,,Lakic,Srdjan,1983-10-02,,,185.0,84.8,{},36389.0,,3,,,0
10391,10391,,Sretenovic,Sreten,1985-01-12,,,193.0,92.1,{},115190.0,,3,,,0
10392,10392,,Angelov,Stanislav,1978-04-12,,,178.0,73.0,{},40923.0,,3,,,0
10393,10393,,Kritsyuk,Stanislav,1990-12-01,,,193.0,84.8,{},426359.0,,3,,,0
10394,10394,,Manolev,Stanislav,1985-12-16,,,185.0,78.9,{},22707.0,,3,,,0
10395,10395,,Sestak,Stanislav,1982-12-16,,,178.0,73.0,{},12246.0,,3,,,0
10396,10396,,Vlcek,Stanislav,1976-02-26,,,183.0,78.9,{},10404.0,,3,,,0
10397,10397,,Aborah,Stanley,1987-06-23,,,170.0,67.1,{},15905.0,,3,,,0
10398,10398,,Elbers,Stanley,1992-05-14,,,173.0,68.0,{},278848.0,,3,,,0
10399,10399,,Malbranque,Steed,1980-01-06,,,168.0,74.8,{},38802.0,,3,,,0
10400,10400,,Elana,Steeve,1980-07-11,,,188.0,84.8,{},11320.0,,3,,,0
10401,10401,,Yago,Steeve,1992-12-16,,,180.0,72.1,{},303360.0,,3,,,0
10402,10402,,Langil,Steeven,1988-03-04,,,178.0,69.9,{},94008.0,,3,,,0
10403,10403,,Willems,Steeven,1990-08-31,,,180.0,74.8,{},426174.0,,3,,,0
10404,10404,,Wils,Stef,1982-08-02,,,188.0,81.2,{},38337.0,,3,,,0
10405,10405,,"Tanghe,18",Stefaan,1972-01-15,,,175.0,68.0,{},26669.0,,3,,,0
10406,10406,,Adrian Popescu,Stefan,1993-05-05,,,180.0,74.8,{},281763.0,,3,,,0
10407,10407,,Aigner,Stefan,1987-08-02,,,183.0,73.0,{},38647.0,,3,,,0
10408,10408,,Babovic,Stefan,1987-01-07,,,180.0,77.1,{},31318.0,,3,,,0
10409,10409,,Bell,Stefan,1991-08-24,,,193.0,88.0,{},193901.0,,3,,,0
10410,10410,,Buck,Stefan,1980-09-03,,,188.0,81.2,{},38672.0,,3,,,0
10411,10411,,Daniel Radu,Stefan,1986-10-22,,,183.0,78.9,{},43341.0,,3,,,0
10412,10412,,de Vrij,Stefan,1992-02-05,,,188.0,78.0,{},188555.0,,3,,,0
10413,10413,,Deloose,Stefan,1990-01-14,,,190.0,84.8,{},166672.0,,3,,,0
10414,10414,,Gislason,Stefan,1980-03-15,,,196.0,82.1,{},39335.0,,3,,,0
10415,10415,,Glarner,Stefan,1987-11-21,,,178.0,73.9,{},42257.0,,3,,,0
10416,10416,,Iten,Stefan,1985-02-05,,,180.0,72.1,{},67395.0,,3,,,0
10417,10417,,Johansen,Stefan,1991-01-08,,,183.0,76.2,{},70078.0,,3,,,0
10418,10418,,Kiessling,Stefan,1984-01-25,,,190.0,82.1,{},31199.0,,3,,,0
10419,10419,,Kutschke,Stefan,1988-11-03,,,193.0,88.9,{},469705.0,,3,,,0
10420,10420,,Lex,Stefan,1989-11-27,,,178.0,73.9,{},433951.0,,3,,,0
10421,10421,,Maierhofer,Stefan,1982-08-16,,,203.0,98.0,{},27372.0,,3,,,0
10422,10422,,Mitrovic,Stefan,1990-05-22,,,188.0,83.9,{},196203.0,,3,,,0
10423,10423,,Nater,Stefan,1984-01-02,,,185.0,74.8,{},8784.0,,3,,,0
10424,10424,,Nijland,Stefan,1988-08-01,,,188.0,78.9,{},102719.0,,3,,,0
10425,10425,,Nikolic,Stefan,1990-04-16,,,193.0,86.2,{},173432.0,,3,,,0
10426,10426,,Reinartz,Stefan,1989-01-01,,,188.0,87.1,{},58354.0,,3,,,0
10427,10427,,Reisinger,Stefan,1981-09-14,,,185.0,82.1,{},38190.0,,3,,,0
10428,10428,,Ristovski,Stefan,1992-02-12,,,180.0,73.0,{},268261.0,,3,,,0
10429,10429,,Savic,Stefan,1991-01-08,,,185.0,73.0,{},178955.0,,3,,,0
10430,10430,,Scepovic,Stefan,1990-01-01,,,188.0,78.0,{},183548.0,,3,,,0
10431,10431,,Thesker,Stefan,1991-04-11,,,190.0,83.9,{},243493.0,,3,,,0
10432,10432,,Wessels,Stefan,1979-02-28,,,190.0,89.8,{},27547.0,,3,,,0
10433,10433,,Celozzi,Stefano,1988-11-02,,,170.0,64.9,{},29631.0,,3,,,0
10434,10434,,Denswil,Stefano,1993-05-07,,,188.0,81.2,{},305132.0,,3,,,0
10435,10435,,Ferrario,Stefano,1985-03-28,,,190.0,83.0,{},22386.0,,3,,,0
10436,10436,,Guberti,Stefano,1984-11-06,,,180.0,68.0,{},37521.0,,3,,,0
10437,10437,,Lilipaly,Stefano,1990-01-01,,,170.0,59.9,{},243507.0,,3,,,0
10438,10438,,Lucchini,Stefano,1980-10-02,,,185.0,76.2,{},24484.0,,3,,,0
10439,10439,,Magnasco,Stefano,1992-09-28,,,175.0,72.1,{},244398.0,,3,,,0
10440,10440,,Marzo,Stefano,1991-03-22,,,180.0,72.1,{},243465.0,,3,,,0
10441,10441,,Mauri,Stefano,1980-01-08,,,183.0,78.9,{},25594.0,,3,,,0
10442,10442,,Morrone,Stefano,1978-10-26,,,178.0,72.1,{},27610.0,,3,,,0
10443,10443,,Okaka Chuka,Stefano,1989-08-09,,,185.0,89.8,{},27696.0,,3,,,0
10444,10444,,Sabelli,Stefano,1993-01-13,,,180.0,73.9,{},364104.0,,3,,,0
10445,10445,,Sorrentino,Stefano,1979-03-28,,,185.0,86.2,{},39477.0,,3,,,0
10446,10446,,Sturaro,Stefano,1993-03-09,,,180.0,78.9,{},244966.0,,3,,,0
10447,10447,,Kapinos,Stefanos,1994-03-18,,,196.0,91.2,{},245433.0,,3,,,0
10448,10448,,Ernemann,Steffen,1982-04-26,,,185.0,78.0,{},26741.0,,3,,,0
10449,10449,,Wohlfarth,Steffen,1983-09-14,,,185.0,86.2,{},36607.0,,3,,,0
10450,10450,,Huysegems,Stein,1982-06-16,,,185.0,76.2,{},32690.0,,3,,,0
10451,10451,,,Stenio,1988-05-06,,,178.0,72.1,{},280940.0,,3,,,0
10452,10452,,Kucera,Stepan,1984-06-11,,,190.0,87.1,{},69805.0,,3,,,0
10453,10453,,Andersen,Stephan,1981-11-26,,,188.0,82.1,{},38805.0,,3,,,0
10454,10454,,Andrist,Stephan,1987-12-12,,,175.0,68.0,{},103846.0,,3,,,0
10455,10455,,El Shaarawy,Stephan,1992-10-27,,,178.0,72.1,{},161328.0,,3,,,0
10456,10456,,Fuerstner,Stephan,1987-09-11,,,178.0,72.1,{},29812.0,,3,,,0
10457,10457,,Hain,Stephan,1988-09-27,,,178.0,74.8,{},145545.0,,3,,,0
10458,10458,,Keller,Stephan,1979-05-31,,,190.0,79.8,{},30475.0,,3,,,0
10459,10459,,Lichtsteiner,Stephan,1984-01-16,,,183.0,74.8,{},30474.0,,3,,,0
10460,10460,,Raheriharimanana,Stephan,1993-08-16,,,168.0,64.0,{},432447.0,,3,,,0
10461,10461,,Salger,Stephan,1990-01-03,,,183.0,76.2,{},178803.0,,3,,,0
10462,10462,,Schrock,Stephan,1986-08-21,,,170.0,68.0,{},38181.0,,3,,,0
10463,10463,,Badji,Stephane,1990-05-29,,,180.0,74.8,{},306990.0,,3,,,0
10464,10464,,Bahoken,Stephane,1992-05-28,,,185.0,78.0,{},266995.0,,3,,,0
10465,10465,,Besle,Stephane,1984-01-23,,,188.0,84.8,{},26065.0,,3,,,0
10466,10466,,Dalmat,Stephane,1979-02-16,,,180.0,76.2,{},36396.0,,3,,,0
10467,10467,,Darbion,Stephane,1984-03-22,,,183.0,77.1,{},33116.0,,3,,,0
10468,10468,,Dasse,Stephane,1989-11-01,,,180.0,69.9,{},163995.0,,3,,,0
10469,10469,,Dumont,Stephane,1982-09-06,,,183.0,79.8,{},26159.0,,3,,,0
10470,10470,,Garcia,Stephane,1991-04-04,,,178.0,68.0,{},132829.0,,3,,,0
10471,10471,,Grichting,Stephane,1979-03-03,,,185.0,79.8,{},30823.0,,3,,,0
10472,10472,,M'Bia,Stephane,1986-05-02,,,188.0,82.1,{},26336.0,,3,,,0
10473,10473,,Noro,Stephane,1979-11-22,,,173.0,72.1,{},33108.0,,3,,,0
10474,10474,,Pichot,Stephane,1976-09-02,,,178.0,77.1,{},41178.0,,3,,,0
10475,10475,,Ruffier,Stephane,1986-09-27,,,188.0,89.8,{},41097.0,,3,,,0
10476,10476,,Sarni,Stephane,1980-08-31,,,180.0,73.9,{},42114.0,,3,,,0
10477,10477,,Sessegnon,Stephane,1984-06-01,,,168.0,74.8,{},33468.0,,3,,,0
10478,10478,,Sparagna,Stephane,1995-02-17,,,185.0,82.1,{},562995.0,,3,,,0
10479,10479,,Appiah,Stephen,1980-12-24,,,178.0,77.1,{},30718.0,,3,,,0
10480,10480,,Ayodele Makinwa,Stephen,1983-07-26,,,185.0,77.1,{},39337.0,,3,,,0
10481,10481,,Buyl,Stephen,1992-09-02,,,180.0,73.0,{},431589.0,,3,,,0
10482,10482,,Carr,Stephen,1976-08-29,,,175.0,78.0,{},24226.0,,3,,,0
10483,10483,,Craigan,Stephen,1976-10-29,,,183.0,79.8,{},43246.0,,3,,,0
10484,10484,,Crainey,Stephen,1981-06-22,,,175.0,60.8,{},23065.0,,3,,,0
10485,10485,,Dobbie,Stephen,1982-12-05,,,173.0,64.9,{},37755.0,,3,,,0
10486,10486,,Elliott,Stephen,1984-01-06,,,175.0,73.9,{},24449.0,,3,,,0
10487,10487,,Hendrie,Stephen,1995-01-08,,,178.0,69.9,{},262930.0,,3,,,0
10488,10488,,Hughes,Stephen,1982-11-14,,,180.0,59.9,{},23083.0,,3,,,0
10489,10489,,Hunt,Stephen,1981-08-01,,,173.0,72.1,{},23225.0,,3,,,0
10490,10490,,Ireland,Stephen,1986-08-22,,,173.0,66.2,{},24213.0,,3,,,0
10491,10491,,Jordan,Stephen,1982-03-06,,,183.0,71.2,{},24212.0,,3,,,0
10492,10492,,Kelly,Stephen,1983-09-06,,,183.0,82.1,{},33045.0,,3,,,0
10493,10493,,Kingsley,Stephen,1994-07-23,,,178.0,68.0,{},259810.0,,3,,,0
10494,10494,,Mallan,Stephen,1996-03-25,,,178.0,68.9,{},591757.0,,3,,,0
10495,10495,,McGinn,Stephen,1988-12-02,,,180.0,79.8,{},47190.0,,3,,,0
10496,10496,,McManus,Stephen,1982-09-01,,,188.0,78.9,{},41060.0,,3,,,0
10497,10497,,O'Donnell,Stephen,1983-07-01,,,183.0,71.2,{},25128.0,,3,,,0
10498,10498,,O'Donnell,Stephen,1992-05-11,,,188.0,88.9,{},287156.0,,3,,,0
10499,10499,,Pearson,Stephen,1982-10-02,,,185.0,71.2,{},41059.0,,3,,,0
10500,10500,,Quinn,Stephen,1986-04-01,,,168.0,59.9,{},21864.0,,3,,,0
10501,10501,,Ward,Stephen,1985-08-02,,,183.0,82.1,{},33138.0,,3,,,0
10502,10502,,Warnock,Stephen,1981-12-12,,,178.0,74.8,{},24136.0,,3,,,0
10503,10503,,Marinos,Stergos,1987-09-17,,,178.0,71.2,{},110878.0,,3,,,0
10504,10504,,Jovetic,Stevan,1989-11-02,,,183.0,78.9,{},92666.0,,3,,,0
10505,10505,,Banks,Steve,1972-02-09,,,183.0,83.0,{},23445.0,,3,,,0
10506,10506,,Colpaert,Steve,1986-09-13,,,178.0,73.9,{},37100.0,,3,,,0
10507,10507,,Cook,Steve,1991-04-19,,,185.0,83.0,{},156013.0,,3,,,0
10508,10508,,De Ridder,Steve,1987-02-25,,,178.0,73.0,{},38262.0,,3,,,0
10509,10509,,Finnan,Steve,1976-04-24,,,183.0,81.2,{},24137.0,,3,,,0
10510,10510,,Gohouri,Steve,1981-02-08,,,188.0,88.0,{},25948.0,,3,,,0
10511,10511,,Harper,Steve,1975-03-14,,,188.0,91.2,{},24227.0,,3,,,0
10512,10512,,Jones,Steve,1976-10-25,,,178.0,66.2,{},43251.0,,3,,,0
10513,10513,,Lovell,Steve,1980-12-06,,,180.0,73.9,{},32414.0,,3,,,0
10514,10514,,Mandanda,Steve,1985-03-28,,,185.0,82.1,{},31293.0,,3,,,0
10515,10515,,Morison,Steve,1983-08-29,,,188.0,84.8,{},37166.0,,3,,,0
10516,10516,,Savidan,Steve,1978-06-29,,,175.0,69.9,{},35410.0,,3,,,0
10517,10517,,Sidwell,Steve,1982-12-14,,,178.0,79.8,{},23283.0,,3,,,0
10518,10518,,Simonsen,Steve,1979-04-03,,,188.0,79.8,{},23307.0,,3,,,0
10519,10519,,von Bergen,Steve,1983-06-01,,,183.0,78.9,{},25815.0,,3,,,0
10520,10520,,Williams,Steve,1987-04-24,,,193.0,84.8,{},177532.0,,3,,,0
10521,10521,,Anderson,Steven,1985-12-19,,,180.0,72.1,{},35968.0,,3,,,0
10522,10522,,Berghuis,Steven,1991-12-19,,,183.0,69.9,{},209786.0,,3,,,0
10523,10523,,Boyd,Steven,1997-04-12,,,175.0,64.0,{},642517.0,,3,,,0
10524,10524,,Caldwell,Steven,1980-09-12,,,188.0,72.1,{},24452.0,,3,,,0
10525,10525,,Caulker,Steven,1991-12-29,,,190.0,77.1,{},176889.0,,3,,,0
10526,10526,,Cherundolo,Steven,1979-02-19,,,173.0,68.9,{},30811.0,,3,,,0
10527,10527,,Davis,Steven,1985-01-01,,,173.0,72.1,{},23792.0,,3,,,0
10528,10528,,De Pauw,Steven,1982-05-17,,,185.0,81.2,{},68064.0,,3,,,0
10529,10529,,De Petter,Steven,1985-11-22,,,180.0,76.2,{},67896.0,,3,,,0
10530,10530,,Deana,Steven,1990-03-04,,,188.0,83.0,{},128239.0,,3,,,0
10531,10531,,Defour,Steven,1988-04-15,,,175.0,72.1,{},39631.0,,3,,,0
10532,10532,,Fletcher,Steven,1987-03-26,,,185.0,76.2,{},32627.0,,3,,,0
10533,10533,,Gerrard,Steven,1980-05-03,,,183.0,83.0,{},30618.0,,3,,,0
10534,10534,,Hammell,Steven,1982-02-18,,,173.0,78.0,{},35502.0,,3,,,0
10535,10535,,Hetherington,Steven,1993-02-09,,,180.0,77.1,{},356404.0,,3,,,0
10536,10536,,Jennings,Steven,1984-10-28,,,175.0,71.2,{},25975.0,,3,,,0
10537,10537,,Joseph-Monrose,Steven,1990-07-02,,,180.0,73.0,{},157561.0,,3,,,0
10538,10538,,Lang,Steven,1987-09-03,,,178.0,68.9,{},92094.0,,3,,,0
